Number of words in vocabulary 		: 56054
Number of tags 			: 473
Min of sentence 		: 3
Max of sentence 		: 1960
Avg of sentence 		: 178.82925015867258
Number of tags 		: 473
Total words 		: 9861539
------------------------------------------------------------ 


Frequency of tags in dataset:
AT 97959
marking {'VBG': 9, 'NN': 1, 'VBG-HL': 1}
Family {'NN-TL': 16, 'NN': 4}
vows {'NNS': 4, 'VBZ': 1}
grace {'NN': 31, 'NN-HL': 1}
Lutheran {'JJ-TL': 2, 'JJ': 1}
worship {'NN': 29, 'VB': 5}
Riviera {'NP': 1, 'NP-TL': 1}
Successful {'JJ-TL': 1, 'JJ': 1}
Marriage {'NN-TL': 2, 'NN': 1}
preaching {'VBG': 9, 'NN': 8}
Episcopal {'JJ-TL': 5, 'JJ': 1}
musical {'JJ': 76, 'NN': 4}
Anniversary {'NN-TL': 3, 'NN': 1}
Radio {'NN-TL': 7, 'NN': 8}
Cologne {'NP': 6, 'NP-TL': 3}
box {'NN': 64, 'VB': 2}
Guest {'NN': 1, 'NP': 3, 'NP-TL': 1}
Stern {'NP': 1, 'NN-HL': 1}
Bishop {'NP': 5, 'NN-TL': 8}
Leningrad {'NP-TL': 2, 'NP': 1}
Kirov {'NP-TL': 4, 'NP': 5}
ballet {'NN': 27, 'FW-NN': 1}
Beauty {'NN-TL': 2, 'NN-HL': 1, 'NN': 1}
incomparably {'RB': 2, 'QL': 1}
pleasure {'NN': 58, 'NN-HL': 1, 'VB': 1}
mine {'PP$$': 36, 'NN': 18, 'PP$': 1}
reactionary {'JJ': 9, 'NN': 5, 'JJ-NC': 1}
persistent {'JJ': 15, 'NN': 1}
capitalist {'NN': 4, 'JJ': 1}
totally {'QL': 7, 'RB': 15}
utterly {'QL': 17, 'RB': 10}
Precise {'JJ-HL': 1, 'JJ': 1}
exclusively {'RB': 21, 'QL': 3}
winners {'NNS': 3, 'NNS-HL': 1}
Hit {'NN-HL': 1, 'NN-TL': 1, 'VB': 1}
wonderfully {'QL': 10, 'RB': 1}
Lilac {'NN-TL': 1, 'NP': 2}
Fairy {'NN-TL': 1, 'NIL': 1}
cast {'NN': 23, 'VBN': 12, 'VBD': 4, 'VB': 6}
dreams {'NNS': 24, 'VBZ': 2}
solos {'NNS': 2, 'VBZ': 1}
Mail {'NN': 2, 'NN-TL': 3}
fixing {'VBG': 9, 'NN': 2}
toys {'NNS': 7, 'VBZ': 1}
discarded {'VBN': 7, 'VBD': 1}
Toys {'NNS': 2, 'NNS-TL': 1}
16th {'OD-TL': 2, 'OD': 3}
listing {'VBG': 2, 'NN': 5}
charmed {'VBD': 1, 'VBN': 2}
Luis {'NP': 8, 'NP-TL': 1}
stuff {'NN': 28, 'VB': 3}
ancient {'JJ': 62, 'NN': 1}
Romans {'NPS': 9, 'NPS-TL': 1}
Gray {'JJ-TL': 9, 'NP': 7}
bored {'VBN': 11, 'VBD': 3}
boasted {'VBD': 5, 'VBN': 1}
tease {'NN': 2, 'VB': 4}
slip {'NN': 12, 'VB': 7}
drunk {'NN': 10, 'JJ': 23, 'VBD': 1}
Put {'VB': 12, 'VBN': 1}
spell {'VB': 5, 'NN': 14}
pall {'VB': 1, 'NN': 2}
summed {'VBD': 4, 'VBN': 3}
enthralling {'JJ': 2, 'VBG': 1}
glories {'NNS': 3, 'VBZ': 1}
Weeks {'NP': 1, 'NNS': 1}
moderates {'VBZ': 1, 'NNS': 3}
titled {'VBN': 10, 'VBD': 1}
tip {'NN': 20, 'VB': 2}
Where {'WRB': 80, 'WRB-TL': 5, 'WRB-HL': 2}
fluid {'NN': 18, 'JJ': 3}
Gas {'NN': 3, 'NN-TL': 2}
OK {'JJ': 1, 'RB': 4}
sir {'NN': 33, 'UH': 1}
polished {'VBD': 3, 'VBN': 11}
stuck {'VBD': 13, 'VBN': 10}
Get {'VB': 26, 'VB-TL': 4}
unhappily {'RB': 7, 'QL': 1}
die {'VB': 57, 'NN': 8, 'FW-AT': 3, 'FW-NN': 1}
fore {'RB': 1, 'JJ': 1, 'NN': 4}
aft {'RB': 3, 'JJ': 2}
darling {'NN': 6, 'JJ': 4}
Dollar {'NN': 1, 'NN-TL': 2}
caps {'NNS': 5, 'VBZ': 1}
calm {'VB': 6, 'JJ': 21, 'NN': 7}
acquired {'VBN': 18, 'VBD': 8}
Tranquility {'NN-TL': 1, 'NN': 1}
Andover {'NP': 2, 'NP-TL': 1}
consisting {'VBG': 23, 'IN': 2, 'VBG-HL': 2}
secure {'VB': 16, 'JJ': 14}
miniature {'JJ': 4, 'NN': 5}
Americana {'NP': 4, 'NP-HL': 1}
unveiled {'VBN': 2, 'VBD': 1}
attributed {'VBN': 12, 'VBD': 6}
painted {'VBN': 31, 'VBD': 9}
match {'VB': 26, 'NN': 15}
associates {'NNS': 12, 'VBZ': 1}
Regional {'JJ': 1, 'JJ-TL': 4}
Brevard {'NP': 4, 'NP-TL': 1}
Concerts {'NNS-TL': 4, 'FW-NNS-TL': 1}
delighted {'VBN': 15, 'VBD': 1}
approached {'VBD': 32, 'VBN': 12}
Marine {'NN-TL': 13, 'JJ': 1, 'NN': 1}
mounting {'VBG': 9, 'NN': 1, 'VBG-HL': 1}
shaking {'VBG': 19, 'NN': 1}
stretching {'VBG': 16, 'NN': 1}
Vermont {'NP': 16, 'NP-TL': 5}
paused {'VBD': 25, 'VBN': 3}
blonde {'JJ': 14, 'NN': 6}
Sharpe {'NP': 7, 'NP-TL': 23}
red {'JJ': 116, 'NN': 6}
gathered {'VBD': 22, 'VBN': 10}
Carolina {'NP-TL': 17, 'NP': 8}
noticed {'VBD': 28, 'VBN': 22}
painting {'NN': 27, 'VBG': 29, 'VBG-NC': 1}
downstairs {'NN': 1, 'RB': 11}
Renaissance {'NN-TL': 9, 'NP': 4, 'NP-TL': 1}
preferred {'VBD': 16, 'VBN': 10}
impressed {'VBD': 7, 'VBN': 23}
seemingly {'RB': 12, 'QL': 3}
perched {'VBN': 3, 'VBD': 1}
Pike {'NP': 37, 'NP-TL': 1}
laying {'VBG': 9, 'NN': 2}
Accepted {'VBN-TL': 1, 'VBN': 1}
Alexandria {'NP': 3, 'NP-TL': 1}
discouraged {'VBN': 14, 'VBD': 1}
listened {'VBD': 29, 'VBN': 1}
poured {'VBD': 21, 'VBN': 8}
nearest {'IN': 3, 'RBT': 3, 'JJT': 18}
measured {'VBN': 58, 'VBD': 7}
leisurely {'RB': 3, 'JJ': 1}
colors {'NNS': 45, 'VBZ': 3, 'NNS-HL': 1}
crucial {'JJ-HL': 1, 'JJ': 29}
attitude {'NN': 105, 'NN-HL': 1}
define {'VB': 19, 'VB-HL': 1}
implement {'VB': 3, 'NN': 1}
heightened {'VBN': 5, 'VBD': 1}
stakes {'NNS': 3, 'VBZ': 1}
encounters {'NNS': 4, 'VBZ': 4}
lull {'VB': 1, 'NN': 1}
Camp {'NN-TL': 6, 'NN': 1, 'NP': 1}
misunderstanding {'NN': 6, 'VBG': 4}
tended {'VBD': 15, 'VBN': 9}
propaganda {'NN': 27, 'NN-HL': 1}
aims {'NNS': 13, 'VBZ': 3}
Thus {'RB': 163, 'QL': 2, 'NIL': 1}
intimated {'VBD': 4, 'VBN': 1}
confronted {'VBN': 25, 'VBD': 5}
shifting {'VBG': 10, 'VBG-HL': 1}
smiles {'NNS': 8, 'VBZ': 3}
awakening {'VBG': 1, 'NN': 2}
shift {'VB': 15, 'NN': 25, 'NN-HL': 1}
weakened {'VBN': 5, 'VBD': 1}
illusion {'NN': 36, 'NN-HL': 1}
Above {'IN': 19, 'RB': 2}
hat {'NN': 54, 'NN-HL': 1}
concrete {'JJ': 20, 'NN': 25, 'NN-HL': 1}
probe {'VB': 5, 'NN': 1}
caution {'NN': 13, 'VB': 1}
reflected {'VBN': 29, 'VBD': 13}
precisely {'RB': 44, 'QL': 2}
veto {'NN': 9, 'VB': 1}
Russians {'NPS': 29, 'NPS-HL': 1, 'NPS-TL': 1}
testing {'VBG': 11, 'NN': 21}
troubled {'VBN': 22, 'VBD': 8}
China {'NP': 54, 'NP-TL': 9}
principle {'NN': 106, 'JJS': 1}
Control {'NN-TL': 10, 'NN': 3, 'NN-HL': 1}
dampened {'VBN': 2, 'VBD': 1}
Beyond {'IN': 13, 'IN-TL': 1, 'RB-TL': 3, 'RB': 1}
strengthened {'VBD': 1, 'VBN': 5}
grave {'JJ': 19, 'NN': 14}
turning {'NN': 5, 'VBG': 57}
demonstrated {'VBN': 24, 'VBD': 9}
plain {'JJ': 36, 'QL': 2, 'NN': 7, 'RB': 2}
pause {'NN': 16, 'VB': 5}
dragged {'VBN': 7, 'VBD': 8}
initiative {'NN': 31, 'NN-HL': 1}
panic {'NN': 20, 'VB': 2}
exploit {'VB': 8, 'NN': 1}
scope {'NN': 26, 'NN-HL': 1}
aptly {'RB': 3, 'QL': 1}
brethren {'NNS': 7, 'NNS-HL': 1}
wonder {'NN': 26, 'VB': 37, 'JJ': 1}
prone {'JJ': 11, 'RB': 3}
zeal {'NN': 7, 'NN-HL': 1}
indeed {'RB': 105, 'QL': 1, 'QLP': 12, 'UH': 1}
Catholics {'NPS': 32, 'NPS-TL': 1}
responded {'VBN': 7, 'VBD': 13}
founded {'VBN': 12, 'VBD': 6}
supernatural {'JJ': 14, 'NN': 3}
satisfying {'JJ': 5, 'VBG': 8}
dimension {'NN': 14, 'VB': 1}
sparks {'VBZ': 2, 'NNS': 3}
goaded {'VBN': 2, 'VBD': 1}
subsidized {'VBN': 3, 'VBD': 1}
clustered {'VBN': 3, 'VBD': 1}
tone {'NN': 73, 'VB': 1}
specialized {'VBN': 16, 'VBD': 2}
brand {'NN': 16, 'QL': 1}
e.g. {'RB': 31, 'RB-HL': 1}
secular {'JJ': 15, 'NN': 1}
academic {'JJ': 53, 'NN': 3}
delegate {'VB': 4, 'NN': 4}
varying {'VBG': 39, 'JJ': 2}
interests {'NNS': 81, 'VBZ': 2}
select {'JJ': 5, 'VB': 17}
phrase {'NN': 32, 'VB': 1}
pictured {'VBN': 2, 'VBD': 2}
framed {'VBD': 2, 'VBN': 12}
Outside {'NN': 2, 'IN': 5, 'RB': 12, 'JJ': 1}
Word {'NN': 4, 'NN-TL': 8, 'NN-NC': 1}
spreads {'VBZ': 9, 'NNS': 1}
tightly {'QL': 2, 'RB': 13}
knit {'VBN': 6, 'VB': 2, 'NN-HL': 1}
conferences {'NNS': 20, 'NNS-HL': 1}
boycott {'NN': 7, 'VB': 1}
declines {'VBZ': 4, 'NNS': 2}
gamble {'VB': 1, 'NN': 2}
guarantee {'VB': 2, 'NN': 7}
substitute {'NN': 12, 'JJ': 5, 'VB': 4}
cause {'VB': 52, 'NN': 77}
Religious {'JJ': 3, 'JJ-TL': 3, 'JJ-HL': 1}
technique {'NN': 55, 'NN-HL': 3}
campus {'NN': 29, 'NN-HL': 1}
eating {'VBG': 28, 'NN': 2}
begging {'VBG': 8, 'NN': 1}
sleeping {'VBG': 36, 'NN': 1}
generated {'VBN': 9, 'VBD': 2}
plagued {'VBD': 3, 'VBN': 2}
shocked {'VBN': 15, 'VBD': 2}
allegedly {'QL': 2, 'RB': 2}
sums {'NNS': 15, 'VBZ': 2}
equivalent {'JJ': 36, 'NN': 10}
provoked {'VBD': 5, 'VBN': 2}
footing {'VBG': 2, 'NN': 1}
Aircraft {'NN-TL': 5, 'NN': 1}
overtime {'NN': 2, 'NN-HL': 1}
evoked {'VBN': 5, 'VBD': 2}
justified {'VBN': 22, 'VBD': 1}
Let {'VB': 90, 'VB-HL': 1}
engaging {'VBG': 2, 'JJ': 4}
rig {'VB': 1, 'NN': 4}
allocate {'VB': 2, 'VB-HL': 1}
manufacture {'NN': 16, 'VB': 2}
varied {'VBN': 35, 'VBD': 7}
Naturally {'RB': 14, 'QL-HL': 1}
giants {'NNS': 11, 'NNS-HL': 1}
flex {'VB': 1, 'NN': 1}
Uncle {'NP': 7, 'NP-TL': 1, 'NN-TL': 32}
tool {'NN': 37, 'JJ': 1}
theory {'NN': 126, 'NN-HL': 2}
facts {'NNS': 85, 'NNS-HL': 1}
flood {'NN': 15, 'VB': 2}
mea {'FW-PP$-NC': 1, 'FW-PP$': 1}
Folklore {'NN-TL': 2, 'NN': 3}
211 {'CD-TL': 1, 'CD': 1}
214 {'CD-TL': 1, 'CD': 1}
invoked {'VBN': 5, 'VBD': 1}
Pp. {'NNS-TL': 1, 'NNS': 4}
devised {'VBN': 14, 'VBD': 2}
Quite {'QL': 9, 'ABL': 1}
Industrial {'JJ-TL': 26, 'JJ-HL': 3}
Taft-Hartley {'NP-TL': 2, 'NP': 1}
palmed {'VBN': 1, 'VBD': 1}
tortured {'VBN': 8, 'VBD': 1}
reasoning {'NN': 11, 'VBG': 4}
exercise {'VB': 23, 'NN': 35}
denounced {'VBN': 5, 'VBD': 2}
convert {'VB': 9, 'NN': 3}
vs. {'IN': 14, 'IN-HL': 1}
Justice {'NN-TL': 20, 'NN': 4, 'NP': 15}
Savage {'NP': 1, 'NP-TL': 1}
mechanics {'NNS': 16, 'NN': 2, 'NN-HL': 1}
regulated {'VBN': 5, 'VBD': 2}
manufactured {'VBN': 8, 'VBD': 3}
measures {'NNS': 45, 'VBZ': 3}
aimed {'VBN': 14, 'VBD': 10}
extend {'VB': 27, 'VB-HL': 2}
deemed {'VBN': 11, 'VBD': 3}
giant {'JJ': 17, 'NN': 6}
Mine {'NN-TL': 1, 'NN': 2, 'PP$$': 1}
interfered {'VBD': 4, 'VBN': 1}
commerce {'NN': 17, 'NN-NC': 1}
indirect {'JJ': 18, 'JJ-HL': 2}
Gore {'NP': 4, 'NP-TL': 3}
erupted {'VBD': 5, 'VBN': 2}
Congo {'NP': 50, 'NP-TL': 6, 'NP-HL': 1}
stirred {'VBD': 7, 'VBN': 8}
blunt {'JJ': 6, 'VB': 2}
Through {'IN': 27, 'IN-TL': 3}
Rusk {'NP': 9, 'NP-HL': 1}
invaded {'VBN': 5, 'VBD': 1}
Cutting {'VBG': 2, 'VBG-TL': 1, 'VBG-HL': 1}
aircraft {'NN': 58, 'NNS': 6}
carriers {'NNS': 10, 'NNS-HL': 1}
Lexington {'NP': 5, 'NP-TL': 2}
Bennington {'NP': 2, 'NP-TL': 2}
swarm {'NN': 2, 'VB': 1}
southward {'RB': 7, 'JJ': 1}
signal {'NN': 52, 'VB': 4}
Political {'JJ': 3, 'JJ-TL': 1}
Indian {'JJ-TL': 5, 'JJ': 37, 'NP-TL': 1, 'NP': 9}
Chinese {'JJ': 35, 'JJ-HL': 1, 'NP': 1, 'NPS': 16, 'JJ-TL': 1, 'JJ-NC': 1, 'NP-NC': 1}
Foster {'NP': 9, 'NP-TL': 1}
specimen {'NN': 23, 'NN-HL': 1}
becoming {'VBG': 53, 'NN': 3}
drops {'NNS': 10, 'VBZ': 8}
transports {'NNS': 4, 'VBZ': 1}
cool {'JJ': 48, 'VB': 7, 'RB': 1, 'NN': 2}
Considering {'IN': 7, 'VBG': 1}
terribly {'QL': 7, 'RB': 11}
turmoil {'NN-HL': 1, 'NN': 11}
Study {'VB-TL': 2, 'VB': 2, 'NN-TL': 3}
fought {'VBN': 22, 'VBD': 23}
swung {'VBN': 5, 'VBD': 43}
Equal {'JJ-HL': 1, 'JJ': 1}
Said {'VBD': 9, 'VBN': 9}
tense {'JJ': 10, 'NN': 5}
Mister {'NP': 5, 'NP-TL': 2}
News {'NN': 3, 'NN-TL': 8, 'NP': 1}
leaked {'VBD': 4, 'VBN': 1}
purple {'JJ': 8, 'NN': 2, 'JJ-HL': 1}
shouted {'VBD': 36, 'VBN': 4}
excluding {'VBG': 3, 'IN': 12, 'IN-HL': 1}
barrel {'NN': 22, 'VB': 1}
Threat {'NN-HL': 1, 'NN': 1}
raged {'VBD': 7, 'VBN': 1}
lose {'VB': 57, 'VB-HL': 1}
numbered {'VBD': 3, 'VBN': 6}
maverick {'JJ': 1, 'NN': 2}
applying {'VBG': 26, 'VBG-HL': 1}
contrast {'NN': 68, 'VB': 5}
Minnesota's {'NP$': 1, 'NP$-TL': 1}
Senate's {'NP$': 3, 'NN$-TL': 1}
upped {'VBD': 1, 'VBN': 1}
ante {'NN': 2, 'RB': 1}
binding {'VBG': 10, 'NN': 9, 'JJ': 1}
rounded {'VBD': 5, 'VBN': 9}
virtually {'RB': 35, 'QL': 5}
tight {'JJ': 22, 'RB': 6}
presidency {'NN': 2, 'NN-HL': 1}
Player {'NP': 30, 'NN-TL': 3}
harrowing {'JJ': 1, 'VBG': 1}
lap {'NN': 17, 'VB': 1}
licked {'VBN': 3, 'VBD': 7}
bite {'VB': 7, 'NN': 3}
midway {'QL': 1, 'NN': 1, 'RB': 3}
Augusta {'NP-TL': 2, 'NP': 4}
teeth {'NNS': 101, 'NNS-HL': 1}
34 {'CD': 19, 'CD-TL': 2}
washed {'VBN': 24, 'VBD': 10}
15th {'OD': 13, 'OD-TL': 1}
putt {'NN': 5, 'VB': 1}
scrambled {'VBD': 8, 'VBN': 1}
stared {'VBD': 58, 'VBN': 2}
lean {'JJ': 13, 'VB': 7}
deliberate {'JJ': 14, 'JJ-NC': 1}
Half {'ABN': 6, 'NN-TL': 4, 'QL': 2}
sight {'NN': 82, 'VB': 1}
prestige {'NN': 26, 'NN-HL': 1}
somewhere {'RB': 40, 'NN': 7}
paired {'VBD': 1, 'VBN': 5}
Instant {'JJ-HL': 1, 'JJ-TL': 1}
rivalry {'NN-HL': 1, 'NN': 5}
instantly {'RB': 17, 'QL': 1}
essentially {'RB': 35, 'QL': 8}
gray {'JJ': 59, 'NN': 5}
focus {'NN': 26, 'VB': 12, 'NN-HL': 2}
conspicuously {'RB': 7, 'QL': 1}
birdie {'NN': 3, 'VB': 1}
birdied {'VBD': 2, 'VBN': 2}
roar {'NN': 12, 'VB': 1}
answered {'VBN': 20, 'VBD': 47}
moments {'NNS': 47, 'NNS-HL': 1}
grimace {'NN': 1, 'VB': 2}
proceeded {'VBD': 22, 'VBN': 3}
sink {'VB': 11, 'NN': 12}
boldness {'NN-HL': 1, 'NN': 2}
earnest {'JJ': 15, 'NN': 3}
stepped {'VBD': 33, 'VBN': 7}
6th {'OD': 5, 'OD-TL': 1}
downhill {'JJ': 2, 'RB': 4}
measuring {'VBG': 27, 'VBG-HL': 1, 'NIL': 1}
punching {'VBG': 1, 'NN': 1}
you'd {'PPSS+MD': 20, 'PPSS+HVD': 8}
forget {'VB': 51, 'VB-HL': 1}
chipped {'VBD': 1, 'VBN': 3}
switched {'VBN': 6, 'VBD': 10}
northwest {'NR': 7, 'JJ': 3}
subsequent {'JJ': 26, 'RB': 1}
drives {'VBZ': 5, 'NNS': 1}
450 {'CD': 3, 'NN': 1}
sublime {'NN': 2, 'JJ': 1}
Gregory {'NP': 3, 'NP-TL': 1}
Pearson {'NP': 7, 'NP-TL': 5}
borders {'VBZ': 2, 'NNS': 10}
borrowed {'VBD': 5, 'VBN': 8, 'VBN-HL': 1}
grumble {'VB': 5, 'NN': 1}
thinning {'NN': 1, 'VBG': 1}
doubly {'QL': 2, 'RB': 2}
ultimately {'RB': 18, 'QL': 1}
Double {'JJ-HL': 1, 'JJ-TL': 1}
58 {'CD': 3, 'CD-TL': 1}
spurred {'VBD': 4, 'VBN': 1}
43 {'CD': 3, 'CD-TL': 2}
flourish {'NN': 1, 'VB': 4}
ideal {'JJ': 44, 'NN': 15}
easier {'JJR': 44, 'RBR': 6}
quote {'NN': 2, 'VB': 15}
seeing {'VBG': 73, 'CS': 1}
cooking {'NN': 6, 'VBG': 26}
strikingly {'QL': 1, 'RB': 7}
minors {'NNS': 3, 'NNS-HL': 1}
wished {'VBD': 51, 'VBN': 4}
alike {'RB': 14, 'JJ': 6}
incredibly {'QL': 5, 'RB': 2}
backs {'NNS': 12, 'VBZ-HL': 1, 'VBZ': 1}
purchases {'VBZ': 2, 'NNS': 13}
Light {'JJ-HL': 1, 'NN-TL': 7, 'JJ-TL': 1, 'NN': 2, 'VB': 1, 'JJ': 1}
broadened {'VBD': 3, 'VBN': 4}
surprising {'JJ': 17, 'VBG': 13}
pleasant {'NN': 1, 'JJ': 33, 'JJ-HL': 1}
cooperative {'JJ': 16, 'NN': 1, 'JJ-HL': 1}
volunteered {'VBD': 2, 'VBN': 3}
Dutch {'NP': 3, 'NP-TL': 1, 'JJ-TL': 6, 'JJ': 5}
Send {'VB': 3, 'VB-TL': 1}
Reading {'NP': 1, 'VBG': 2}
Play {'VB': 1, 'NN-TL': 2}
idols {'NNS-HL': 1, 'NNS': 1}
kidding {'VBG': 6, 'NN': 1}
crushed {'VBD': 2, 'VBN': 8}
ties {'NNS': 13, 'VBZ': 2}
mining {'VBG': 9, 'NN': 1}
dug {'VBN': 8, 'VBD': 7}
dash {'NN': 9, 'VB': 1}
daring {'VBG': 11, 'NN': 1}
1919 {'CD': 5, 'CD-TL': 1}
conspired {'VBN': 1, 'VBD': 2}
Into {'IN': 5, 'IN-TL': 3, 'IN-HL': 1}
winged {'VBD': 2, 'VBN': 1}
Eve {'NN-TL': 6, 'NP': 8}
ensconced {'VBN': 1, 'VBD': 1}
catapulted {'VBN': 1, 'VBD': 1}
lifted {'VBD': 34, 'VBN': 9}
belonged {'VBD': 14, 'VBN': 3}
Elder {'JJR-TL': 1, 'NP': 1, 'NN-TL': 4}
U.N. {'NP': 47, 'NP-TL': 3, 'NP-HL': 2}
Greene {'NP': 12, 'NP-TL': 1}
undergraduate {'NN': 4, 'JJ': 7}
tapped {'VBD': 2, 'VBN': 5}
rallies {'NNS': 2, 'VBZ': 1}
Ace {'NN-TL': 1, 'NN': 1}
smothered {'VBD': 2, 'VBN': 4}
exhaust {'NN': 5, 'VB': 2}
racing {'VBG': 13, 'NN': 8}
ruddy {'QL': 1, 'JJ': 2}
frustrating {'JJ': 2, 'VBG': 1}
Has {'HVZ': 8, 'HVZ-TL': 4}
interviewed {'VBD': 7, 'VBN': 5}
confided {'VBD': 7, 'VBN': 1}
marveled {'VBN': 1, 'VBD': 1}
experiment {'NN': 52, 'VB': 7, 'NN-NC': 1}
glimpsed {'VBN': 3, 'VBD': 2}
captivated {'VBN': 1, 'VBD': 1}
vaguely {'RB': 15, 'QL': 2}
first-class {'JJ': 5, 'NN': 1}
dying {'VBG': 30, 'NN': 3}
Modern {'JJ-TL': 6, 'JJ': 11, 'JJ-HL': 1}
Art's {'NN$-TL': 1, 'NP$': 1}
barge {'VB': 2, 'NN': 5}
lavishly {'QL': 2, 'RB': 2}
hung {'VBD': 53, 'VBN': 12}
Throw {'NN-TL': 1, 'VB': 1}
trusted {'VBD': 2, 'VBN': 9}
housed {'VBN': 7, 'VBD': 4}
arranged {'VBD': 11, 'VBN': 33}
scarcely {'RB': 21, 'QL': 3}
bare {'JJ': 27, 'VB': 1}
Break {'NN-HL': 1, 'VB': 1}
Alabama {'NP': 15, 'NP-TL': 5}
skins {'NNS': 6, 'VBZ': 1}
lasted {'VBD': 11, 'VBN': 1}
ritual {'NN': 23, 'JJ': 2}
hunt {'NN': 3, 'VB': 5}
gripped {'VBD': 9, 'VBN': 3}
Out {'RP': 13, 'IN': 17, 'IN-HL': 1, 'RB-TL': 5, 'RB': 3}
pondered {'VBD': 3, 'VBN': 1}
lure {'VB': 3, 'NN': 4}
57 {'CD': 8, 'CD-TL': 2}
Cover {'NN-TL': 1, 'VB': 2}
reign {'NN': 6, 'VB': 1}
wildly {'RB': 23, 'QL': 1}
recruit {'VB': 9, 'NN': 1}
grabbing {'NN': 1, 'VBG': 3}
ranges {'VBZ': 3, 'NNS': 7}
Belgian {'JJ': 13, 'JJ-TL': 1}
administered {'VBD': 1, 'VBN': 13}
touched {'VBN': 18, 'VBD': 24}
independence {'NN': 45, 'NN-HL': 1}
Congolese {'JJ': 4, 'NPS': 4, 'NP': 1, 'JJ-TL': 3}
infant {'NN': 10, 'JJ': 1}
Brussels {'NP': 2, 'NP-TL': 1}
Inside {'IN-TL': 1, 'RB': 7, 'NN': 1, 'IN': 3}
Anaconda {'NN-TL': 1, 'NN-HL': 1}
Insurance {'NN-TL': 3, 'NN-HL': 1, 'NN': 1}
producing {'VBG': 34, 'NN': 1}
lumped {'VBN': 1, 'VBD': 1}
exploited {'VBN': 7, 'VBD': 2}
instituted {'VBD': 3, 'VBN': 9}
ration {'NN': 9, 'NN-HL': 1}
obliged {'VBN': 18, 'VBD': 3}
eat {'VB': 57, 'VB-NC': 2}
puzzle {'VB': 4, 'NN': 6}
la {'FW-AT': 6, 'FW-AT-TL': 4}
indefinite {'JJ': 6, 'NN': 1}
elite {'NN': 11, 'JJ': 1}
une {'FW-CD': 1, 'FW-AT': 1}
sang {'FW-NN': 1, 'VBD': 28}
detested {'VBN': 1, 'VBD': 2}
mess {'NN': 20, 'VB': 2}
Third {'OD': 6, 'OD-TL': 9, 'RB': 4}
notably {'RB': 13, 'QL': 3}
hurry {'NN': 18, 'VB': 14}
Kasai {'NP': 1, 'NP-TL': 1}
Katanga {'NP': 18, 'NP-HL': 1, 'NP-TL': 2}
commenced {'VBD': 6, 'VBN': 1}
savage {'JJ': 19, 'NN': 1}
Terror {'NN': 1, 'NN-TL': 1}
engulfed {'VBD': 2, 'VBN': 3}
succeeding {'VBG': 5, 'JJ': 1}
blamed {'VBD': 5, 'VBN': 2}
Guinea {'NP': 1, 'NP-TL': 1}
obstructed {'VBD': 2, 'VBN': 2}
complicated {'VBD': 1, 'VBN': 29}
U.N.'s {'NP$': 3, 'NP$-HL': 1}
openly {'RB': 33, 'QL': 1}
flung {'VBD': 9, 'VBN': 5}
redoubled {'VBN': 2, 'VBD': 1}
departed {'VBD': 5, 'VBN': 4}
appropriate {'JJ': 66, 'VB': 1}
occurrence {'NN': 29, 'NN-NC': 1}
resort {'NN': 6, 'VB': 6}
Mediterranean {'NP': 6, 'NP-TL': 1}
picks {'VBZ': 3, 'NNS': 1}
Inter-American {'JJ': 4, 'JJ-TL': 1}
Main {'JJS': 1, 'JJS-TL': 10}
Progress {'NN-TL': 7, 'NN': 4}
conferred {'VBD': 1, 'VBN': 4}
Boeing {'NP-TL': 1, 'NP': 2}
707 {'CD-TL': 1, 'CD': 3}
bent {'VBN': 17, 'VBD': 14, 'NN': 3}
hijacked {'VBN': 1, 'VBD': 1}
guns {'NNS': 39, 'NNS-HL': 1}
elder {'JJR': 8, 'NN': 1}
radioed {'VBD': 1, 'VBN': 1}
volunteer {'VB': 4, 'NN': 3, 'NN-HL': 1}
Augustine {'NP': 3, 'NP-TL': 1}
consumed {'VBN': 12, 'VBD': 1}
luggage {'NN': 6, 'NN-NC': 4}
Tension {'NN-HL': 1, 'NN': 1, 'NN-TL': 1}
slug {'NN': 8, 'VB': 1}
raced {'VBD': 11, 'VBN': 1}
flattened {'VBD': 2, 'VBN': 4}
silenced {'VBD': 2, 'VBN': 3}
inboard {'JJ': 1, 'RB': 2}
eased {'VBD': 2, 'VBN': 6}
distracted {'VBD': 3, 'VBN': 2}
nodded {'VBD': 49, 'VBN': 2}
requested {'VBN': 7, 'VBD': 5}
labeled {'VBD': 2, 'VBN': 7}
tacked {'VBD': 1, 'VBN': 1}
Strategic {'JJ-TL': 3, 'JJ-HL': 1}
Food {'NN-HL': 2, 'NN-TL': 8, 'NN': 3}
ceased {'VBN': 4, 'VBD': 8}
grapefruit {'NN': 1, 'NNS': 1}
ventured {'VBD': 2, 'VBN': 3}
Higher {'JJR': 4, 'JJR-TL': 3, 'JJR-HL': 2}
toll {'NN': 13, 'VB': 1}
Things {'NNS': 5, 'NNS-TL': 2}
tending {'VBG': 3, 'NN': 1}
slipped {'VBN': 6, 'VBD': 26}
rises {'NNS': 2, 'VBZ': 17}
happening {'VBG': 26, 'NN': 2}
lags {'NNS': 2, 'VBZ': 1}
slumped {'VBD': 6, 'VBN': 2}
preceding {'VBG': 29, 'NN': 1}
